Text,Tag
"<sentence id=""s166"">25 It follows that proprietorship by first use is proprietorship in relation to the goods or classes of goods on which the mark has been used.</sentence>",Sentence
"<sentence id=""s167"">The proprietor is entitled to have his mark registered in respect of those goods.</sentence>",Sentence
"<sentence id=""s168"">This entitlement is not confined to identical goods or classes of goods.</sentence>",Sentence
"<sentence id=""s169"">Registration may also be obtained for goods or classes of goods which is or are ""a thing [or things] of the same kind"" ( Jackson &amp; Co v Napper (1886) 35 Ch D 160, 178) or ""like articles of production"" ( Columbia Mill Company v Alcorn , 150 US 460, 464 (1893)) or ""articles of merchandise of the same kind"" ( Colman v Crump , 70 NY 573, 578 (1877)) or ""kindred articles"" ( The Collins Co v Oliver Ames &amp; Sons Corporation , 18 F 561, 570 (1882)), if there be any difference between these expressions.</sentence>",Sentence
"<sentence id=""s170"">See also Edwards v Dennis (1885) 30 Ch D 454.</sentence>",Sentence
"<sentence id=""s171"">26 With this background in mind the first question to be resolved on proprietorship is whether as at 16 February 2001, Colorado Group was the proprietor of the mark ""Colorado"" in respect of backpacks, bags, wallets, purses and belts and for services in respect of those articles.</sentence>",Sentence
"<sentence id=""s172"">In looking at this question I will assume for the time being, though it is a matter in dispute, that the mark was capable of being distinctive of Colorado Group's goods and services.</sentence>",Sentence
"<sentence id=""s173"">The answer to the first question requires consideration of three issues, viz (1) Was Colorado Group or its predecessor the first user of the Colorado mark on a backpack, being the article in respect of which first use is claimed?</sentence>",Sentence
"<sentence id=""s174"">(For this purpose it is conceded that Williams the Shoemen was the predecessor of Colorado Group.</sentence>",Sentence
"<sentence id=""s175"">It is also conceded that Williams the Shoemen was the first user of the word ""Colorado"" in combination with the ""simple mountain motif""); (2) If the word was applied to backpacks not alone but in combination with the ""simple mountain motif"" can Colorado Group (or its predecessor) nevertheless claim to be the first user of the Colorado mark?</sentence>",Sentence
"<sentence id=""s176"">; (3) If Colorado Group (or its predecessor) was the first user of the Colorado mark on backpacks, is a bag, wallet, purse or belt the same kind of article?</sentence>",Sentence
"<sentence id=""s177"">Unless each pair of questions (1) and (3), or (2) and (3), are answered affirmatively, the registration has gone too far and either Colorado Group is not the proprietor of the Colorado mark or is not the proprietor in respect of bags, wallets, purses and belts.</sentence>",Sentence
"<sentence id=""s178"">It may be that Edgarlodge first used the word ""Colorado"" on those goods, albeit in combination with the Indian head logo.</sentence>",Sentence
"<sentence id=""s179"">27 Before I answer the question -- Is Colorado Group or its predecessor the proprietor of the Colorado mark by first use?</sentence>",Sentence
"<sentence id=""s180"">-- it is necessary to get out of the way two preliminary points.</sentence>",Sentence
"<sentence id=""s181"">The first is this.</sentence>",Sentence
"<sentence id=""s182"">It was suggested (perhaps only faintly) that when Williams the Shoemen and Colorado Group used the word ""Colorado"" on shoes and backpacks it was not use as a trade mark.</sentence>",Sentence
"<sentence id=""s183"">To determine whether this submission is correct I will proceed on the basis that if the word was used in a manner that would be understood by the public to indicate that the goods came from a definite or particular source, or that they emanated from the same, albeit anonymous, source as certain other goods, that is use as a trade mark.</sentence>",Sentence
"<sentence id=""s184"">It is quite clear that the word ""Colorado"" appearing on backpacks with or without the ""simple mountain motif"" was used to distinguish those goods as having a particular origin: that is, it was used as a trade mark.</sentence>",Sentence
"<sentence id=""s185"">It served no other function on the backpacks.</sentence>",Sentence
"<sentence id=""s186"">The use of the mark on shoes presents some difficulty.</sentence>",Sentence
"<sentence id=""s187"">One can readily imagine a designation, especially a word, applied to an article that comes in several styles, being used to distinguish the style and no more.</sentence>",Sentence
"<sentence id=""s188"">Here, the photographs depicting the boxes in which the shoes were packed shows quite clearly a trade mark use.</sentence>",Sentence
"<sentence id=""s189"">In any event I think this conclusion is inevitable in the case of the combination mark.</sentence>",Sentence
"<sentence id=""s190"">28 The second preliminary point is whether the mark ""Colorado"" was used as a trade mark by Colorado Group or by Woolworths Corporation, the United States parent.</sentence>",Sentence
"<sentence id=""s191"">In support of a submission that the use was by Woolworths Corporation alone, Strandbags Group relies on a passage from Estex Clothing Manufacturers Pty Ltd v Ellis and Goldstein Ltd [1966] HCA 81 ; (1967) 116 CLR 254, 271:",Sentence
" ""[W]e have no doubt that when an overseas manufacturer projects into the course of trade in this country, by means of sales to Australian retail houses, goods bearing his mark and the goods, bearing his mark, are displayed or offered for sale or sold in this country, the use of the mark is that of the manufacturer.</sentence>",Sentence
"<sentence id=""s192"">Indeed, in this case, the respondent is the only person who has the right to use the mark and the retailer to whom the goods have been sold for re-sale does not, in any relevant sense, use it.</sentence>",Sentence
"<sentence id=""s193"">""",Sentence
29 In my opinion that case does not support the argument.</sentence>,Sentence
"<sentence id=""s194"">In the first place Estex established only that when a foreign owner of an Australian trade mark sells imported goods bearing the mark and the goods are then sold in Australia the foreign owner uses the mark in Australia.</sentence>",Sentence
"<sentence id=""s195"">The case did not consider whether the local retailer also used the mark: Pioneer Kabushiki Kaisha v Registrar of Trade Marks [1977] HCA 56 ; (1977) 137 CLR 670, 688.</sentence>",Sentence
"<sentence id=""s196"">In the second place there is little similarity between the facts of this case and those in Estex .</sentence>",Sentence
"<sentence id=""s197"">Woolworths Corporation was not a foreign manufacturer of goods.</sentence>",Sentence
"<sentence id=""s198"">It was not the owner of an Australian trade mark.</sentence>",Sentence
"<sentence id=""s199"">It did not sell goods bearing the Colorado mark for delivery in Australia.</sentence>",Sentence
"<sentence id=""s200"">What we have here is a local retailer which, through the agency of a related company, arranged for goods to be manufactured overseas bearing a mark nominated by the local retailer and then imported the goods for retail sale.</sentence>",Sentence
"<sentence id=""s201"">The only involvement of Woolworths Corporation is that it authorised its local subsidiary to use one of its in-house marks.</sentence>",Sentence
"<sentence id=""s202"">It no doubt permitted other subsidiaries to use those marks in other jurisdictions.</sentence>",Sentence
"<sentence id=""s203"">However that may be, merely authorising a person to use a mark in Australia is not use in Australia by the person giving the authority.</sentence>",Sentence
"<sentence id=""s204"">It is clear in my view that only Colorado Group used the mark in Australia.</sentence>",Sentence
"<sentence id=""s205"">30 Having got these preliminary points out of the way, I can now return to the first question.</sentence>",Sentence
"<sentence id=""s206"">As I have said, it is not in dispute that Colorado Group used the word ""Colorado"" in combination with the ""simple mountain motif"" on backpacks and shoes before the word ""Colorado"" was used by Edgarlodge.</sentence>",Sentence
